level,group,instrument,signal,sizing,window,n_days,sharpe_gross,sharpe_net,ann_ret_gross,ann_ret_net,ann_vol,max_dd_net,win_rate,profit_factor,t_stat_net,turnover_ann,af
instrument,forex,GBPUSD,250,fixed,5y,1299,-0.078232,-0.099766,-0.010098,-0.011908,0.084407,0.262378,0.484592,0.983064,-0.226510,18.249615,252
instrument,forex,GBPUSD,250,fixed,3y,777,-0.351802,-0.383672,-0.026676,-0.028891,0.070025,0.172490,0.474227,0.933501,-0.673707,22.731959,252
instrument,forex,GBPUSD,250,fixed,1y,260,0.012465,0.009546,-0.001367,-0.001561,0.066438,0.047198,0.467181,1.004504,0.009697,1.945946,252
instrument,forex,GBPUSD,250,fixed,IS,1275,0.151879,0.138215,0.009003,0.007903,0.080187,0.179919,0.501953,1.027145,0.310893,10.879121,252
instrument,forex,GBPUSD,250,fixed,OOS,547,-0.431774,-0.473765,-0.032560,-0.035507,0.070994,0.142505,0.465201,0.922303,-0.698002,30.461538,252
instrument,forex,GBPUSD,250,fixed,full,1822,-0.008631,-0.030207,-0.003659,-0.005331,0.077533,0.262378,0.489497,0.994484,-0.081223,16.744646,252
instrument,forex,GBPUSD,250,vol,5y,1299,-0.058436,-0.088447,-0.021001,-0.025622,0.156070,0.405725,0.484592,0.985507,-0.200812,47.000992,252
instrument,forex,GBPUSD,250,vol,3y,777,-0.466528,-0.504883,-0.079771,-0.085345,0.153386,0.365073,0.474227,0.914793,-0.886546,60.318969,252
instrument,forex,GBPUSD,250,vol,1y,260,0.050329,0.043166,-0.003569,-0.004635,0.149414,0.107800,0.467181,1.009613,0.043845,10.742448,252
instrument,forex,GBPUSD,250,vol,IS,1275,0.280008,0.262645,0.029611,0.027155,0.138365,0.221308,0.501953,1.050423,0.590777,23.767167,252
instrument,forex,GBPUSD,250,vol,OOS,547,-0.574576,-0.623969,-0.094982,-0.102084,0.153649,0.304628,0.465201,0.899358,-0.919298,78.277003,252
instrument,forex,GBPUSD,250,vol,full,1822,0.004587,-0.023419,-0.009496,-0.013486,0.143133,0.405725,0.489497,0.995846,-0.062972,40.098697,252
instrument,forex,GBPUSD,composite,fixed,5y,1299,-0.143537,-0.195420,-0.010576,-0.013722,0.061155,0.193725,0.489603,0.963364,-0.443684,31.839753,252
instrument,forex,GBPUSD,composite,fixed,3y,777,-0.664618,-0.741182,-0.032031,-0.035592,0.047379,0.132003,0.469745,0.862186,-1.301472,36.858247,252
instrument,forex,GBPUSD,composite,fixed,1y,260,-1.463660,-1.561317,-0.055278,-0.058890,0.038400,0.059935,0.432161,0.749476,-1.585907,38.432432,252
instrument,forex,GBPUSD,composite,fixed,IS,1275,0.156612,0.122440,0.007662,0.005590,0.060384,0.124669,0.511059,1.030950,0.275410,20.571429,252
instrument,forex,GBPUSD,composite,fixed,OOS,547,-0.662235,-0.738283,-0.034044,-0.037802,0.050469,0.085882,0.465066,0.868726,-1.087718,39.000000,252
instrument,forex,GBPUSD,composite,fixed,full,1822,-0.059195,-0.104406,-0.005045,-0.007639,0.057587,0.193725,0.495448,0.980510,-0.280737,26.085667,252
instrument,forex,GBPUSD,composite,vol,5y,1299,-0.155797,-0.220106,-0.022954,-0.029904,0.110357,0.313958,0.489603,0.960914,-0.499731,71.265838,252
instrument,forex,GBPUSD,composite,vol,3y,777,-0.756145,-0.839091,-0.079209,-0.087172,0.102429,0.292312,0.469745,0.846149,-1.473396,86.698536,252
instrument,forex,GBPUSD,composite,vol,1y,260,-1.429366,-1.528772,-0.121760,-0.129613,0.088243,0.134833,0.432161,0.747761,-1.552848,89.994325,252
instrument,forex,GBPUSD,composite,vol,IS,1275,0.250006,0.208062,0.020528,0.016182,0.102098,0.155013,0.511059,1.049435,0.468003,42.618570,252
instrument,forex,GBPUSD,composite,vol,OOS,547,-0.760786,-0.842999,-0.084691,-0.093022,0.108786,0.202964,0.465066,0.850964,-1.241997,91.324651,252
instrument,forex,GBPUSD,composite,vol,full,1822,-0.066807,-0.121596,-0.012272,-0.017917,0.104172,0.313958,0.495448,0.978187,-0.326959,57.199577,252
instrument,forex,GBPUSD,buyhold,long1x,5y,1299,-0.027002,-0.027002,-0.005816,-0.005816,0.084333,0.231790,0.497689,0.995481,-0.061305,0.000000,252
instrument,forex,GBPUSD,buyhold,long1x,3y,777,0.267062,0.267062,0.016365,0.016365,0.069923,0.093565,0.502577,1.038886,0.468946,0.000000,252
instrument,forex,GBPUSD,buyhold,long1x,1y,260,-0.259722,-0.259722,-0.019262,-0.019262,0.066427,0.047650,0.474903,0.961210,-0.263813,0.000000,252
instrument,forex,GBPUSD,buyhold,long1x,IS,1275,0.075025,0.075025,0.002645,0.002645,0.093538,0.245961,0.498430,1.013251,0.168756,0.000000,252
instrument,forex,GBPUSD,buyhold,long1x,OOS,547,0.385657,0.385657,0.025132,0.025132,0.070862,0.093565,0.507326,1.061292,0.568192,0.000000,252
instrument,forex,GBPUSD,buyhold,long1x,full,1822,0.150175,0.150175,0.009344,0.009344,0.087333,0.245961,0.501373,1.026389,0.403805,0.000000,252
instrument,forex,USDJPY,10,fixed,5y,1299,0.277304,0.208623,0.022472,0.015714,0.097513,0.220522,0.513493,1.037056,0.473659,66.009245,252
instrument,forex,USDJPY,10,fixed,3y,777,-0.253415,-0.326052,-0.027801,-0.034560,0.094261,0.220522,0.504516,0.952095,-0.572529,68.845361,252
instrument,forex,USDJPY,10,fixed,1y,260,-1.870283,-1.973480,-0.138989,-0.146666,0.078771,0.173992,0.500000,0.705509,-2.004560,89.513514,252
instrument,forex,USDJPY,10,fixed,IS,1275,0.219135,0.140158,0.015465,0.008492,0.087854,0.152342,0.500000,1.025586,0.315263,68.637363,252
instrument,forex,USDJPY,10,fixed,OOS,547,-0.355540,-0.427577,-0.038169,-0.045002,0.096758,0.220522,0.504587,0.929743,-0.629952,71.076923,252
instrument,forex,USDJPY,10,fixed,full,1822,0.034633,-0.041982,-0.000944,-0.007875,0.090605,0.220522,0.501105,0.992635,-0.112886,69.331137,252
instrument,forex,USDJPY,10,vol,5y,1299,0.257980,0.177118,0.028635,0.015632,0.158215,0.334813,0.513493,1.031133,0.402130,126.181385,252
instrument,forex,USDJPY,10,vol,3y,777,-0.326631,-0.404178,-0.060609,-0.072173,0.155430,0.334813,0.504516,0.938342,-0.709713,121.869533,252
instrument,forex,USDJPY,10,vol,1y,260,-1.724905,-1.827128,-0.224718,-0.236996,0.142393,0.288260,0.500000,0.720024,-1.855904,158.984779,252
instrument,forex,USDJPY,10,vol,IS,1275,0.336306,0.242156,0.041128,0.026022,0.156774,0.206735,0.506590,1.043834,0.544691,145.008316,252
instrument,forex,USDJPY,10,vol,OOS,547,-0.374330,-0.451923,-0.065076,-0.076211,0.150366,0.334813,0.504587,0.925475,-0.665821,119.097786,252
instrument,forex,USDJPY,10,vol,full,1822,0.128943,0.039809,0.008035,-0.005805,0.154867,0.334813,0.505682,1.007080,0.107043,137.159886,252
instrument,forex,USDJPY,20,fixed,5y,1299,0.259646,0.205490,0.020730,0.015407,0.097504,0.167298,0.518490,1.036214,0.466547,52.030817,252
instrument,forex,USDJPY,20,fixed,3y,777,-0.259364,-0.316166,-0.028376,-0.033688,0.094317,0.167298,0.521907,0.953605,-0.555169,54.556701,252
instrument,forex,USDJPY,20,fixed,1y,260,-0.202620,-0.294238,-0.018986,-0.026217,0.079540,0.065360,0.517375,0.953063,-0.298872,72.000000,252
instrument,forex,USDJPY,20,fixed,IS,1275,0.214519,0.155361,0.015020,0.009816,0.087425,0.205790,0.503190,1.028524,0.349460,51.230769,252
instrument,forex,USDJPY,20,fixed,OOS,547,-0.368969,-0.435986,-0.039466,-0.045853,0.096889,0.167298,0.509158,0.928610,-0.642341,65.538462,252
instrument,forex,USDJPY,20,fixed,full,1822,0.026609,-0.035162,-0.001655,-0.007230,0.090358,0.205790,0.504720,0.993795,-0.094548,55.769357,252
instrument,forex,USDJPY,20,vol,5y,1299,0.215440,0.151337,0.021777,0.011502,0.158208,0.229350,0.518490,1.026128,0.343596,100.173695,252
instrument,forex,USDJPY,20,vol,3y,777,-0.180150,-0.238839,-0.039143,-0.048058,0.155502,0.229350,0.521907,0.965879,-0.419387,92.404414,252
instrument,forex,USDJPY,20,vol,1y,260,-0.242469,-0.334409,-0.043939,-0.056750,0.143690,0.127737,0.517375,0.944446,-0.339676,131.946080,252
instrument,forex,USDJPY,20,vol,IS,1275,0.099412,0.025150,0.003358,-0.008280,0.156620,0.372817,0.502471,1.004508,0.056571,115.784225,252
instrument,forex,USDJPY,20,vol,OOS,547,-0.220608,-0.291197,-0.043404,-0.053726,0.150613,0.229350,0.509158,0.951739,-0.429022,106.257908,252
instrument,forex,USDJPY,20,vol,full,1822,0.005937,-0.067249,-0.010916,-0.022149,0.154806,0.372817,0.504259,0.988286,-0.180827,113.323452,252
instrument,forex,USDJPY,40,fixed,5y,1299,0.573626,0.532565,0.052328,0.048232,0.097345,0.099668,0.529276,1.096771,1.209142,38.828968,252
instrument,forex,USDJPY,40,fixed,3y,777,0.150174,0.111279,0.009749,0.006068,0.094177,0.099668,0.528351,1.026816,0.195399,36.371134,252
instrument,forex,USDJPY,40,fixed,1y,260,-0.369832,-0.429390,-0.031876,-0.036581,0.079445,0.099668,0.509653,0.925497,-0.436153,48.648649,252
instrument,forex,USDJPY,40,fixed,IS,1275,0.227263,0.176665,0.016020,0.011613,0.086534,0.211400,0.510535,1.032811,0.397379,43.318681,252
instrument,forex,USDJPY,40,fixed,OOS,547,0.061487,0.021347,0.001284,-0.002606,0.096770,0.099668,0.520147,1.004205,0.031450,38.769231,252
instrument,forex,USDJPY,40,fixed,full,1822,0.173325,0.126172,0.011573,0.007323,0.089704,0.211400,0.513195,1.022864,0.339263,41.930807,252
instrument,forex,USDJPY,40,vol,5y,1299,0.595272,0.544804,0.084755,0.076337,0.157905,0.184323,0.529276,1.097824,1.236928,77.337390,252
instrument,forex,USDJPY,40,vol,3y,777,0.190870,0.148801,0.017734,0.011120,0.155285,0.184323,0.528351,1.033868,0.261286,64.717229,252
instrument,forex,USDJPY,40,vol,1y,260,-0.338477,-0.401994,-0.056952,-0.065784,0.143558,0.184323,0.509653,0.929439,-0.408325,93.539862,252
instrument,forex,USDJPY,40,vol,IS,1275,0.302924,0.242664,0.035714,0.026070,0.156487,0.352678,0.513180,1.043950,0.545833,92.821052,252
instrument,forex,USDJPY,40,vol,OOS,547,0.066623,0.022253,-0.001261,-0.007942,0.150461,0.184323,0.520147,1.004423,0.032786,66.604233,252
instrument,forex,USDJPY,40,vol,full,1822,0.233910,0.178312,0.024471,0.015738,0.154665,0.352678,0.515048,1.031850,0.479461,84.909444,252
instrument,forex,USDJPY,60,fixed,5y,1299,0.733561,0.709568,0.068773,0.066360,0.097213,0.106396,0.543143,1.131031,1.611010,22.520801,252
instrument,forex,USDJPY,60,fixed,3y,777,0.320267,0.300584,0.026013,0.024141,0.094068,0.106396,0.547680,1.061021,0.527808,18.185567,252
instrument,forex,USDJPY,60,fixed,1y,260,0.323246,0.295683,0.022707,0.020515,0.079306,0.077266,0.567568,1.049985,0.300340,21.405405,252
instrument,forex,USDJPY,60,fixed,IS,1275,0.560937,0.529114,0.045554,0.042756,0.086140,0.135225,0.527183,1.102500,1.190158,26.703297,252
instrument,forex,USDJPY,60,fixed,OOS,547,0.286757,0.265431,0.023291,0.021208,0.096636,0.106396,0.545788,1.047135,0.391061,20.307692,252
instrument,forex,USDJPY,60,fixed,full,1822,0.471279,0.442922,0.038820,0.036240,0.089396,0.135225,0.532652,1.083091,1.190970,24.771005,252
instrument,forex,USDJPY,60,vol,5y,1299,0.845236,0.814738,0.128205,0.122946,0.157577,0.167147,0.543143,1.149924,1.849790,46.482299,252
instrument,forex,USDJPY,60,vol,3y,777,0.372736,0.348981,0.046800,0.042998,0.155106,0.167147,0.547680,1.070851,0.612791,36.098691,252
instrument,forex,USDJPY,60,vol,1y,260,0.310007,0.281111,0.034654,0.030428,0.143244,0.155703,0.567568,1.049186,0.285538,40.674002,252
instrument,forex,USDJPY,60,vol,IS,1275,0.660629,0.619507,0.095072,0.088216,0.156145,0.248373,0.527183,1.116051,1.393480,62.431044,252
instrument,forex,USDJPY,60,vol,OOS,547,0.357134,0.331904,0.043221,0.039319,0.150218,0.155703,0.545788,1.059529,0.488997,37.226674,252
instrument,forex,USDJPY,60,vol,full,1822,0.571978,0.535522,0.079240,0.073300,0.154354,0.248373,0.532652,1.098713,1.439963,54.839693,252
instrument,forex,USDJPY,120,fixed,5y,1299,0.112547,0.104485,0.006230,0.005443,0.097275,0.297819,0.543914,1.018210,0.237224,7.765794,252
instrument,forex,USDJPY,120,fixed,3y,777,-0.179542,-0.187721,-0.021062,-0.021829,0.094023,0.196371,0.543814,0.975054,-0.329627,7.793814,252
instrument,forex,USDJPY,120,fixed,1y,260,0.608165,0.595770,0.046011,0.044996,0.079117,0.042254,0.579151,1.106289,0.605152,9.729730,252
instrument,forex,USDJPY,120,fixed,IS,1275,0.189303,0.175869,0.012609,0.011457,0.085665,0.215973,0.532062,1.033716,0.395590,11.274725,252
instrument,forex,USDJPY,120,fixed,OOS,547,-0.432063,-0.439548,-0.045292,-0.045999,0.096532,0.196371,0.534799,0.927875,-0.647589,7.384615,252
instrument,forex,USDJPY,120,fixed,full,1822,-0.013332,-0.024655,-0.005134,-0.006146,0.089055,0.297819,0.532628,0.995534,-0.066295,10.102142,252
instrument,forex,USDJPY,120,vol,5y,1299,0.325164,0.313231,0.039574,0.037639,0.157691,0.388774,0.543914,1.055058,0.711162,18.461914,252
instrument,forex,USDJPY,120,vol,3y,777,-0.150208,-0.162431,-0.034678,-0.036540,0.155043,0.294593,0.543814,0.978932,-0.285220,19.133377,252
instrument,forex,USDJPY,120,vol,1y,260,0.642179,0.625610,0.084951,0.082412,0.142928,0.088461,0.579151,1.115336,0.635463,23.430509,252
instrument,forex,USDJPY,120,vol,IS,1275,0.364239,0.346336,0.045283,0.042447,0.154537,0.261096,0.532062,1.064929,0.779028,26.812117,252
instrument,forex,USDJPY,120,vol,OOS,547,-0.322312,-0.333912,-0.057881,-0.059554,0.150091,0.277577,0.534799,0.944570,-0.491955,17.680627,252
instrument,forex,USDJPY,120,vol,full,1822,0.162155,0.146258,0.013177,0.010714,0.153204,0.388774,0.532628,1.026524,0.393272,24.059542,252
instrument,forex,USDJPY,180,fixed,5y,1299,0.187114,0.169406,0.013552,0.011815,0.097280,0.269112,0.549307,1.029752,0.384622,17.084746,252
instrument,forex,USDJPY,180,fixed,3y,777,-0.000328,-0.023079,-0.004434,-0.006573,0.094082,0.186623,0.555412,0.988850,-0.040526,21.432990,252
instrument,forex,USDJPY,180,fixed,1y,260,0.170761,0.163362,0.010445,0.009856,0.079177,0.057597,0.594595,1.026065,0.165935,5.837838,252
instrument,forex,USDJPY,180,fixed,IS,1275,0.262451,0.247068,0.018372,0.017098,0.082355,0.217411,0.523766,1.048662,0.555740,12.461538,252
instrument,forex,USDJPY,180,fixed,OOS,547,-0.444410,-0.472551,-0.046425,-0.049068,0.096599,0.186623,0.545788,0.922652,-0.696214,27.692308,252
instrument,forex,USDJPY,180,fixed,full,1822,0.025760,0.006150,-0.001531,-0.003236,0.086871,0.269112,0.530774,1.001169,0.016538,17.021417,252
instrument,forex,USDJPY,180,vol,5y,1299,0.447215,0.429374,0.059753,0.056807,0.157647,0.335335,0.549307,1.076294,0.974856,27.703032,252
instrument,forex,USDJPY,180,vol,3y,777,0.120220,0.097638,0.006633,0.003109,0.155071,0.251390,0.555412,1.009971,0.171446,34.888570,252
instrument,forex,USDJPY,180,vol,1y,260,0.269975,0.258822,0.028766,0.027134,0.143040,0.088461,0.594595,1.045044,0.262898,15.818144,252
instrument,forex,USDJPY,180,vol,IS,1275,0.537220,0.521549,0.069731,0.067338,0.145164,0.299058,0.523766,1.100969,1.173140,22.286518,252
instrument,forex,USDJPY,180,vol,OOS,547,-0.270676,-0.298502,-0.050552,-0.054563,0.150155,0.251390,0.545788,0.950378,-0.439785,42.203927,252
instrument,forex,USDJPY,180,vol,full,1822,0.288907,0.269459,0.032101,0.029176,0.146680,0.335335,0.530774,1.049853,0.724546,28.246312,252
instrument,forex,USDJPY,250,fixed,5y,1299,0.615240,0.602975,0.056573,0.055340,0.097177,0.155549,0.557011,1.110301,1.369002,11.648690,252
instrument,forex,USDJPY,250,fixed,3y,777,0.116509,0.095726,0.006552,0.004588,0.094049,0.155549,0.550258,1.024071,0.168090,19.484536,252
instrument,forex,USDJPY,250,fixed,1y,260,0.508662,0.461175,0.037809,0.033981,0.079276,0.040231,0.575290,1.080743,0.468438,36.972973,252
instrument,forex,USDJPY,250,fixed,IS,1275,0.830035,0.820019,0.064483,0.063661,0.079088,0.147494,0.550781,1.176754,1.844499,7.714286,252
instrument,forex,USDJPY,250,fixed,OOS,547,-0.251447,-0.276030,-0.028516,-0.030849,0.096605,0.155549,0.532967,0.954269,-0.406677,24.000000,252
instrument,forex,USDJPY,250,fixed,full,1822,0.456180,0.441077,0.035664,0.034358,0.084742,0.155549,0.544239,1.086957,1.186011,12.593081,252
instrument,forex,USDJPY,250,vol,5y,1299,0.757499,0.741302,0.112737,0.109966,0.157526,0.238857,0.557011,1.135548,1.683061,24.809872,252
instrument,forex,USDJPY,250,vol,3y,777,0.122184,0.097520,0.006918,0.003068,0.155091,0.238857,0.550258,1.024625,0.171240,38.098373,252
instrument,forex,USDJPY,250,vol,1y,260,0.500260,0.450102,0.063145,0.055659,0.143257,0.079940,0.575290,1.081212,0.457191,70.441818,252
instrument,forex,USDJPY,250,vol,IS,1275,0.843996,0.826343,0.116038,0.113311,0.142151,0.177385,0.550781,1.169665,1.858724,24.368829,252
instrument,forex,USDJPY,250,vol,OOS,547,-0.222562,-0.251546,-0.043705,-0.047925,0.150212,0.238857,0.532967,0.958080,-0.370605,44.015620,252
instrument,forex,USDJPY,250,vol,full,1822,0.511173,0.489857,0.065462,0.062228,0.144646,0.238857,0.544239,1.094286,1.317175,30.246339,252
instrument,forex,USDJPY,composite,fixed,5y,1299,0.599002,0.565147,0.040139,0.037716,0.069828,0.108721,0.555254,1.118103,1.283115,23.297381,252
instrument,forex,USDJPY,composite,fixed,3y,777,-0.000749,-0.037200,-0.002332,-0.004793,0.067619,0.108721,0.556942,1.006062,-0.065322,24.680412,252
instrument,forex,USDJPY,composite,fixed,1y,260,0.444493,0.381256,0.023222,0.019701,0.055166,0.036360,0.586207,1.085077,0.387261,34.054054,252
instrument,forex,USDJPY,composite,fixed,IS,1275,0.931395,0.900577,0.053291,0.051459,0.057561,0.088497,0.544662,1.210872,2.025703,17.406593,252
instrument,forex,USDJPY,composite,fixed,OOS,547,-0.266947,-0.308571,-0.020655,-0.023498,0.069274,0.108721,0.547945,0.940630,-0.454620,28.846154,252
instrument,forex,USDJPY,composite,fixed,full,1822,0.521312,0.486839,0.030523,0.028370,0.061330,0.108721,0.545321,1.109768,1.309058,20.896211,252
instrument,forex,USDJPY,composite,vol,5y,1299,0.703802,0.665453,0.080225,0.075341,0.119992,0.148188,0.555254,1.141919,1.510852,45.227252,252
instrument,forex,USDJPY,composite,vol,3y,777,0.056169,0.017697,-0.000086,-0.004453,0.113557,0.148188,0.556942,1.017282,0.031075,43.658798,252
instrument,forex,USDJPY,composite,vol,1y,260,0.410072,0.349720,0.038346,0.031816,0.105627,0.080225,0.586207,1.081764,0.355228,62.492155,252
instrument,forex,USDJPY,composite,vol,IS,1275,0.914492,0.876411,0.100736,0.096127,0.111880,0.114680,0.544662,1.203033,1.971344,41.915998,252
instrument,forex,USDJPY,composite,vol,OOS,547,-0.140949,-0.185410,-0.021027,-0.025786,0.108809,0.148188,0.547945,0.964776,-0.273166,48.276643,252
instrument,forex,USDJPY,composite,vol,full,1822,0.603715,0.563644,0.062670,0.058005,0.110990,0.148188,0.545321,1.127271,1.515579,43.914978,252
instrument,forex,USDJPY,buyhold,long1x,5y,1299,0.809760,0.809760,0.076681,0.076681,0.097078,0.147494,0.560092,1.150927,1.838486,0.000000,252
instrument,forex,USDJPY,buyhold,long1x,3y,777,0.452035,0.452035,0.038781,0.038781,0.093939,0.128888,0.555412,1.089219,0.793748,0.000000,252
instrument,forex,USDJPY,buyhold,long1x,1y,260,1.419592,1.419592,0.114934,0.114934,0.078841,0.042254,0.590734,1.284213,1.441949,0.000000,252
instrument,forex,USDJPY,buyhold,long1x,IS,1275,0.878407,0.878407,0.075777,0.075777,0.087527,0.147494,0.544741,1.170674,1.975836,0.000000,252
instrument,forex,USDJPY,buyhold,long1x,OOS,547,0.194842,0.194842,0.014250,0.014250,0.096527,0.128888,0.540293,1.034533,0.287062,0.000000,252
instrument,forex,USDJPY,buyhold,long1x,full,1822,0.658259,0.658259,0.056923,0.056923,0.090312,0.147494,0.543108,1.123476,1.769990,0.000000,252
instrument,forex,USDCHF,10,fixed,5y,1299,0.020537,-0.067747,-0.001559,-0.008652,0.080511,0.124484,0.500386,0.988278,-0.153813,71.057011,252
instrument,forex,USDCHF,10,fixed,3y,777,0.252571,0.169616,0.016822,0.010288,0.078401,0.124484,0.503866,1.035155,0.297836,63.649485,252
instrument,forex,USDCHF,10,fixed,1y,260,-0.565521,-0.644082,-0.041937,-0.047516,0.071614,0.089664,0.459459,0.899566,-0.654226,58.378378,252
instrument,forex,USDCHF,10,fixed,IS,1275,-0.051433,-0.149861,-0.006610,-0.013975,0.075098,0.170582,0.507522,0.974926,-0.337088,74.175824,252
instrument,forex,USDCHF,10,fixed,OOS,547,-0.113938,-0.197298,-0.012634,-0.019460,0.082453,0.124484,0.478022,0.966337,-0.290681,69.230769,252
instrument,forex,USDCHF,10,fixed,full,1822,-0.071415,-0.164942,-0.008423,-0.015625,0.077357,0.170582,0.498895,0.972225,-0.443513,72.652389,252
instrument,forex,USDCHF,10,vol,5y,1299,-0.083147,-0.176539,-0.025047,-0.039499,0.157822,0.303688,0.500386,0.970226,-0.400816,148.166715,252
instrument,forex,USDCHF,10,vol,3y,777,0.160445,0.072647,0.013009,-0.001014,0.158774,0.303688,0.503866,1.018356,0.127564,136.953506,252
instrument,forex,USDCHF,10,vol,1y,260,-0.612204,-0.693590,-0.096309,-0.107651,0.148397,0.184560,0.459459,0.891333,-0.704514,125.634913,252
instrument,forex,USDCHF,10,vol,IS,1275,0.091837,-0.008288,0.002418,-0.012844,0.152734,0.352794,0.509481,0.998647,-0.018643,152.319282,252
instrument,forex,USDCHF,10,vol,OOS,547,-0.315268,-0.403612,-0.061241,-0.074827,0.160801,0.303688,0.478022,0.932535,-0.594645,144.747510,252
instrument,forex,USDCHF,10,vol,full,1822,-0.034862,-0.131282,-0.017134,-0.031877,0.155167,0.370460,0.500000,0.977517,-0.353003,149.965876,252
instrument,forex,USDCHF,20,fixed,5y,1299,-0.261246,-0.316335,-0.023852,-0.028257,0.080407,0.199563,0.478428,0.947358,-0.718210,45.041602,252
instrument,forex,USDCHF,20,fixed,3y,777,0.311540,0.261763,0.021514,0.017594,0.078296,0.134843,0.485825,1.040970,0.459641,38.319588,252
instrument,forex,USDCHF,20,fixed,1y,260,-0.762398,-0.827499,-0.055264,-0.059849,0.071494,0.107829,0.463320,0.872841,-0.840531,48.648649,252
instrument,forex,USDCHF,20,fixed,IS,1275,-0.166590,-0.231239,-0.015073,-0.019891,0.074787,0.211962,0.493620,0.961314,-0.520134,48.857143,252
