group,timeframe,instrument,method,family,n_bars,n_segments,flips_py,dur_mean,dur_med,dur_p25,dur_p75,hit,fwd_bar,capture,hit_rem,rem_mean,dur_mean_null,dur_mean_z,dur_mean_p,dur_mean_n5,dur_mean_n95,dur_med_null,dur_med_z,dur_med_p,dur_med_n5,dur_med_n95,hit_null,hit_z,hit_p,hit_n5,hit_n95,fwd_bar_null,fwd_bar_z,fwd_bar_p,fwd_bar_n5,fwd_bar_n95,capture_null,capture_z,capture_p,capture_n5,capture_n95,flips_py_null,flips_py_z,flips_py_p,flips_py_n5,flips_py_n95,beats_null
crypto,4h,ETH-USD,donch55,Donchian,4302,45,22.38350,97.06818,73.50000,49.50000,132.50000,0.49849,0.00002,-0.08195,0.37899,0.02414,107.03186,-0.72057,0.76523,87.48126,133.03281,83.93400,-0.75993,0.77622,64.50000,109.52500,0.49892,-0.05750,0.51748,0.48654,0.51138,-0.00000,0.08533,0.45954,-0.00037,0.00038,-0.06958,-0.37897,0.64036,-0.12168,-0.01634,20.34860,0.79901,0.80519,16.22610,24.52841,False
crypto,4h,ETH-USD,tsmom20,TS momentum,4352,445,223.27486,9.71847,4.00000,1.00000,14.25000,0.48357,-0.00002,-0.01451,0.47778,0.00746,10.40883,-0.96168,0.82917,9.29119,11.62357,3.98050,0.03532,0.83217,3.00000,5.00000,0.49432,-1.51559,0.93506,0.48276,0.50599,0.00005,-0.34289,0.62537,-0.00030,0.00041,0.01844,-1.00356,0.83616,-0.03569,0.07056,210.50805,0.88694,0.80519,187.61410,234.89487,False
crypto,4h,ETH-USD,tsmom60,TS momentum,4312,237,119.77853,18.15678,4.50000,1.00000,17.00000,0.49919,0.00025,-0.03071,0.45048,0.01940,18.99284,-0.34740,0.59341,15.47976,23.29396,4.17250,0.43493,0.29670,3.00000,5.00000,0.49702,0.29343,0.39560,0.48469,0.50858,0.00003,0.94926,0.17483,-0.00035,0.00040,-0.00236,-0.62732,0.72328,-0.07542,0.06989,115.96896,0.26396,0.60240,92.90066,139.60482,False
crypto,4h,ETH-USD,tsmom120,TS momentum,4252,207,106.02779,20.63107,3.00000,1.00000,11.75000,0.50176,0.00012,0.09865,0.49481,0.02909,27.69667,-1.30313,0.92607,19.97725,37.59720,4.31450,-1.27176,0.99800,3.00000,6.00000,0.49766,0.53168,0.30569,0.48494,0.51059,0.00002,0.44869,0.32667,-0.00036,0.00039,-0.01314,2.09020,0.02298,-0.09956,0.07280,80.41834,1.69630,0.93706,57.14492,107.62293,False
crypto,4h,ETH-USD,swing5,Swing structure,4331,107,53.56282,40.40566,32.00000,19.00000,53.00000,0.49307,-0.00001,-0.06397,0.48145,0.02430,41.19234,-0.23704,0.58242,36.01289,46.72894,31.81700,0.05651,0.50849,27.00000,37.02500,0.49712,-0.57063,0.72228,0.48539,0.50858,0.00002,-0.14036,0.56543,-0.00035,0.00039,-0.07557,0.38246,0.34665,-0.12474,-0.02460,53.02278,0.12636,0.57842,46.50086,60.47309,False
futures,1d,CL=F,sma50,50-SMA state,1711,122,17.78282,13.89256,4.00000,1.00000,19.00000,0.50911,0.00273,0.09377,0.51090,0.03970,14.05439,-0.07619,0.48052,10.95360,17.92684,4.06500,-0.06826,0.69131,3.00000,6.00000,0.49838,0.90220,0.17882,0.47908,0.51797,0.00100,0.74132,0.22478,-0.00239,0.00510,0.05858,0.62336,0.27373,-0.03662,0.15105,18.03306,-0.09453,0.46653,13.82283,22.64591,False
futures,1d,CL=F,sma10_40,10/40 crossover,1721,47,6.72113,36.86957,34.50000,18.00000,52.00000,0.51549,0.00298,-0.11492,0.41576,0.01273,31.70516,1.33815,0.09990,26.13615,38.85731,25.13350,2.18712,0.01998,18.50000,32.00000,0.50012,1.33748,0.09291,0.48133,0.51929,0.00039,1.17380,0.11089,-0.00310,0.00434,-0.16938,1.11827,0.13387,-0.24887,-0.09196,7.91712,-1.27198,0.09291,6.28645,9.50277,False
futures,1d,CL=F,donch20,Donchian,1738,33,4.62983,52.62500,46.00000,32.50000,75.50000,0.51157,0.00284,-0.01332,0.49030,0.03174,37.79649,1.91519,0.01998,23.39054,49.47206,29.39850,2.44820,0.01399,19.00000,40.00000,0.49973,1.00356,0.15884,0.48094,0.52003,0.00089,0.87465,0.17682,-0.00230,0.00483,-0.07765,1.32696,0.08991,-0.15622,0.00043,6.87355,-1.30831,0.01898,4.95297,10.71327,False
futures,1d,CL=F,donch55,Donchian,1648,20,2.89909,86.05263,70.00000,48.00000,117.50000,0.50092,0.00191,-0.07604,0.30173,-0.03703,97.78823,-0.48174,0.66434,65.43531,142.51500,78.64000,-0.37718,0.59540,52.00000,120.52500,0.50051,0.03215,0.47053,0.47950,0.52184,0.00053,0.63692,0.23976,-0.00282,0.00440,-0.07710,0.01831,0.49550,-0.17500,0.01545,2.59232,0.48905,0.72428,1.64244,3.70445,False
futures,1d,CL=F,tsmom20,TS momentum,1740,165,23.70062,10.43902,4.00000,2.00000,11.00000,0.51561,0.00304,0.12177,0.57401,0.04233,9.95598,0.47510,0.30270,8.39791,11.65111,3.75900,0.34467,0.61239,3.00000,5.00000,0.49827,1.45846,0.07792,0.47856,0.51741,0.00136,0.73971,0.21778,-0.00163,0.00543,0.02458,1.76046,0.04096,-0.07180,0.11617,25.30296,-0.62413,0.26474,21.25607,29.64281,False
futures,1d,CL=F,tsmom60,TS momentum,1700,97,14.19997,17.51042,5.00000,2.00000,15.75000,0.50237,0.00232,-0.00462,0.49842,0.00212,18.36983,-0.23196,0.54545,13.25377,25.36515,4.02700,0.82182,0.24476,3.00000,6.00000,0.49955,0.23069,0.40360,0.47900,0.52038,0.00101,0.60111,0.24875,-0.00197,0.00501,0.00964,-0.19418,0.57842,-0.11365,0.12891,13.91484,0.10623,0.55345,9.62022,18.64843,False
futures,1d,CL=F,tsmom120,TS momentum,1640,73,11.03961,21.45833,3.00000,1.00000,17.75000,0.49601,0.00192,0.05039,0.38451,-0.00425,28.62823,-0.75686,0.78422,17.38462,47.46884,4.52050,-0.62745,0.94206,2.50000,8.00000,0.50009,-0.29610,0.62537,0.47790,0.52277,0.00089,0.47261,0.27373,-0.00224,0.00496,0.00605,0.50391,0.29970,-0.13849,0.15043,9.18887,0.68650,0.75524,5.06291,13.96136,False
futures,1d,CL=F,swing5,Swing structure,1738,39,5.49793,44.31579,41.00000,22.25000,65.25000,0.50521,0.00228,-0.05510,0.40146,0.01418,36.43290,0.96283,0.14585,20.60205,48.65857,27.78000,1.74110,0.03996,14.00000,39.52500,0.49924,0.50311,0.30769,0.47979,0.51839,0.00077,0.68163,0.22877,-0.00255,0.00484,-0.07964,0.47965,0.31968,-0.16285,0.00752,7.22650,-0.82677,0.13187,5.07834,12.00898,False
futures,1d,ES=F,sma50,50-SMA state,1712,103,14.99023,16.18627,4.00000,1.00000,14.75000,0.53482,0.00022,0.17535,0.61265,0.02241,14.70030,0.64652,0.22378,11.37383,19.22679,3.94350,0.05815,0.62438,3.00000,6.00000,0.51334,1.72439,0.04595,0.49269,0.53392,0.00004,0.61620,0.27373,-0.00046,0.00052,0.07757,1.62142,0.04695,-0.02333,0.17327,17.20885,-0.85351,0.18781,12.79326,21.76325,True
futures,1d,ES=F,sma10_40,10/40 crossover,1722,40,5.69828,42.69231,29.00000,17.50000,58.00000,0.52298,0.00019,-0.10820,0.48584,0.00698,34.27835,1.83326,0.04995,27.62034,42.62625,25.42000,0.81942,0.23277,18.50000,33.00000,0.51278,0.81828,0.20080,0.49243,0.53318,0.00014,0.16207,0.44456,-0.00034,0.00060,-0.16794,1.20394,0.12288,-0.24717,-0.08260,7.31060,-1.67151,0.03497,5.70159,8.91787,False
futures,1d,ES=F,donch20,Donchian,1741,40,5.63609,43.10256,30.00000,18.50000,61.00000,0.52129,0.00011,-0.08780,0.51462,0.01235,44.26826,-0.18837,0.52647,35.30495,55.55545,32.19300,-0.41594,0.66334,24.50000,42.00000,0.51423,0.57675,0.27972,0.49338,0.53434,0.00010,0.02707,0.48252,-0.00039,0.00057,-0.08141,-0.13805,0.55544,-0.15623,-0.00788,5.63958,-0.00457,0.49451,4.36302,6.96091,False
futures,1d,ES=F,donch55,Donchian,1682,13,1.79501,135.50000,86.50000,56.25000,171.75000,0.53961,0.00019,-0.09298,0.52664,0.04575,117.92803,0.54918,0.21678,81.67500,181.36667,83.93150,0.09917,0.35964,56.50000,127.52500,0.51712,1.53171,0.07393,0.49365,0.54222,0.00018,0.03277,0.47752,-0.00037,0.00070,-0.07465,-0.32987,0.63337,-0.16611,0.01461,2.11082,-0.62759,0.28771,1.32810,2.95306,False
futures,1d,ES=F,tsmom20,TS momentum,1741,135,19.36502,12.92537,4.00000,1.00000,19.75000,0.52877,0.00024,0.10384,0.58135,0.01180,10.51327,1.98498,0.03696,8.67992,12.69369,3.66800,0.44634,0.52348,3.00000,5.00000,0.51188,1.39745,0.08492,0.49108,0.53107,0.00002,0.78311,0.21279,-0.00045,0.00048,0.04352,1.12013,0.13187,-0.04589,0.13441,24.00185,-1.70476,0.03696,19.52075,28.77503,False
futures,1d,ES=F,tsmom60,TS momentum,1701,54,7.83941,31.01887,5.00000,1.00000,38.00000,0.54358,0.00037,0.04401,0.53967,0.01464,19.74317,2.46190,0.02597,13.57371,28.32064,3.73950,1.05449,0.15085,2.00000,6.00000,0.51454,2.04381,0.02498,0.49176,0.53861,0.00009,0.86529,0.18382,-0.00044,0.00064,0.02036,0.32103,0.36963,-0.10012,0.14080,12.98171,-1.80615,0.02198,8.58403,18.05606,True
futures,1d,ES=F,tsmom120,TS momentum,1641,55,8.27937,29.25926,3.50000,1.25000,14.50000,0.52930,-0.00001,-0.02678,0.45967,0.02115,32.05814,-0.19603,0.48252,18.02079,58.15893,4.38400,-0.13409,0.57742,2.00000,7.50000,0.51838,0.68464,0.25275,0.49236,0.54552,0.00017,-0.47845,0.67732,-0.00041,0.00077,0.01435,-0.43210,0.67433,-0.15415,0.16467,8.41405,-0.04755,0.48951,3.83538,13.35479,False
futures,1d,ES=F,swing5,Swing structure,1747,38,5.32869,46.75676,29.00000,20.00000,58.00000,0.52867,-0.00002,-0.09827,0.51624,0.01820,43.23010,0.59532,0.26773,34.58933,53.62708,31.87900,-0.51540,0.68831,24.00000,42.00000,0.51264,1.28213,0.09491,0.49154,0.53292,0.00008,-0.33687,0.63836,-0.00041,0.00055,-0.08901,-0.18417,0.56244,-0.16995,-0.00639,5.78051,-0.56311,0.29471,4.49003,7.09755,False
futures,1d,GC=F,sma50,50-SMA state,1711,112,16.31316,14.73874,4.00000,2.00000,14.00000,0.52523,0.00028,0.08368,0.59685,0.02930,14.45659,0.12033,0.38062,11.27327,18.79735,3.94350,0.05555,0.60240,3.00000,6.00000,0.51255,0.93950,0.17682,0.49029,0.53439,0.00010,0.63155,0.25974,-0.00037,0.00058,0.05407,0.52773,0.31269,-0.04044,0.14595,17.52088,-0.44668,0.32468,13.08757,22.05770,False
futures,1d,GC=F,sma10_40,10/40 crossover,1721,56,8.03613,30.67273,21.00000,7.50000,47.00000,0.51750,0.00018,-0.23718,0.44792,0.01414,33.18479,-0.55676,0.70130,26.57700,41.66220,24.82050,-0.87887,0.82617,18.00000,32.00000,0.51414,0.25489,0.39560,0.49301,0.53568,0.00014,0.11220,0.43756,-0.00031,0.00061,-0.16835,-1.38827,0.92408,-0.24580,-0.08762,7.56566,0.46659,0.66833,5.84786,9.21768,False
futures,1d,GC=F,donch20,Donchian,1740,40,5.63612,43.79487,39.00000,20.00000,57.50000,0.52425,0.00006,-0.02727,0.51770,0.03655,40.53957,0.62973,0.25275,33.23077,49.51504,30.18800,1.95330,0.04496,24.00000,38.00000,0.51295,0.84022,0.20879,0.49103,0.53531,0.00010,-0.13553,0.54945,-0.00036,0.00055,-0.08042,1.18471,0.12188,-0.15152,-0.00490,6.16948,-0.69996,0.24076,4.94752,7.40009,False
futures,1d,GC=F,donch55,Donchian,1671,13,1.80580,137.91667,97.50000,61.75000,134.50000,0.54234,0.00036,-0.05149,0.53016,0.16491,113.08171,0.78362,0.15684,77.99250,168.74000,80.60100,0.69977,0.18981,53.47500,124.50000,0.51989,1.44560,0.07592,0.49549,0.54643,0.00021,0.46067,0.33467,-0.00033,0.00073,-0.07211,0.37941,0.34266,-0.16254,0.02035,2.21159,-0.79282,0.22078,1.35748,3.01762,False
futures,1d,GC=F,tsmom20,TS momentum,1740,206,29.62578,8.26341,3.00000,1.00000,9.00000,0.50231,-0.00017,0.06163,0.54949,0.01251,10.16225,-1.57641,0.97103,8.47316,12.29785,3.62150,-0.82904,0.98302,3.00000,5.00000,0.50927,-0.52441,0.70829,0.48588,0.53064,0.00005,-0.74246,0.76324,-0.00044,0.00053,0.02491,0.69168,0.23776,-0.06521,0.11260,24.83894,1.67995,0.95704,20.23664,29.35362,False
