market,dir,signal_date,entry_date,exit_date,entry_px,exit_px,contracts,gross_pnl,net_pnl,pnl_R,mae_R,mfe_R,bars_held,exit_reason,sig_own_i,ent_own_i,N,K
HG=F,S,2001-06-13,2001-06-14,2001-08-27,0.7230000133514405,0.6874999766349792,0.7260166694056142,64.43404605165561,63.34502104754719,0.8969330737436766,-0.0514003916747624,1.7861540581250417,51,gap_stop,196,197,50,4
SI=F,S,2001-06-28,2001-06-29,2001-09-14,4.2799998474121095,4.298000221252441,0.4497368510261092,-8.095431448243584,-8.770036724782749,-0.1257820474103043,-0.2902604525228447,0.9352820126314337,51,gap_stop,207,208,50,4
ZB=F,L,2001-06-22,2001-06-25,2001-09-20,102.70317840576172,103.53944585030716,0.0207293570931277,17.33528648333983,17.30419244770014,0.24946285028811185,-0.8731924001133439,1.2934217858617731,61,stop,189,190,50,4
ES=F,S,2001-07-10,2001-07-11,2001-10-02,1185.0,1055.040155665632,0.15732897544242208,102.23224578891389,101.99625232575026,1.4765775067494276,-0.5608632540069584,2.8014692484408474,55,stop,203,204,50,4
SI=F,L,2001-09-19,2001-09-20,2001-10-10,4.6600002098083495,4.443712517567124,0.32700593618611157,-70.72735928687554,-71.21786819115472,-0.9952370976134542,-0.776860902716373,0.04569697210723528,14,stop,262,263,50,4
NG=F,S,2001-01-31,2001-02-01,2001-10-10,5.868499885559082,2.4835595348955737,0.002901106451459866,98.20072289116726,98.19637123149008,1.319477442328348,-0.4293927027429025,1.6015978455872906,171,stop,104,105,50,4
NQ=F,S,2001-07-24,2001-07-25,2001-10-11,1625.25,1358.8761576536672,0.1072712856843134,57.148529082323456,56.987622153796984,0.82539334276333,-0.47931285835117876,1.6197201129047125,52,stop,213,214,50,4
GC=F,L,2001-09-14,2001-09-17,2001-10-11,289.8999877929688,283.4,0.7150973689436211,-46.4812416891764,-47.553887742591826,-0.6685014044934807,-0.5931063708514276,0.4121607443759187,18,gap_stop,258,259,50,4
6B=F,L,2001-08-28,2001-08-29,2001-10-19,1.4521000219345093,1.4294941013664868,0.2910079609007316,-41.11564280490079,-41.55215474625189,-0.5956764331539003,-0.45107388746686045,0.7013797699200587,36,stop,151,152,50,4
6E=F,L,2001-08-30,2001-08-31,2001-10-22,0.9162999821662904,0.8916593928392327,0.16117981587592894,-49.64457063511926,-49.88634035893315,-0.7095500552008926,-0.9714530922104894,0.5043536126358339,35,stop,239,240,50,4
ZS=F,S,2001-10-01,2001-10-02,2001-11-08,451.625,439.875,0.05119103201665503,30.07473130978483,29.997944761759847,0.42129760958078133,-0.10334732316934697,1.1458072786166729,27,gap_stop,258,259,50,4
HG=F,S,2001-10-10,2001-10-11,2001-11-09,0.6384999985694886,0.6338208886001078,0.9999477692743556,11.697163940179353,10.19724228626782,0.14667843838547243,-0.16181327953857938,1.240567184772929,21,stop,277,278,50,4
ZN=F,L,2001-08-08,2001-08-09,2001-11-14,106.1640396118164,109.55821567594818,0.03407679209023624,115.66263205507465,115.6115168669393,1.6661039937793545,-0.22636107754343027,3.0655035849931975,66,stop,220,221,50,4
ZB=F,L,2001-10-25,2001-10-26,2001-11-15,107.45317840576172,107.30057515790666,0.01993325898816878,-3.041880061930518,-3.0717799504127714,-0.04398106603915763,-0.12933711436162024,1.4671343450217145,13,stop,275,276,50,4
ZC=F,S,2001-10-15,2001-10-17,2001-11-15,201.375,206.875,0.13315106920832578,-36.61654403228959,-36.81627063610208,-0.5288925270825656,-0.34669718095376134,0.2988768801325529,20,gap_stop,280,281,50,4
SI=F,S,2001-11-02,2001-11-05,2001-11-29,4.081999893188477,4.159818130191177,0.3675894249885685,-28.60516099344691,-29.156545130929764,-0.41224913037535704,-0.2910553855478208,0.29105409682318756,16,stop,294,295,50,4
HG=F,L,2001-11-16,2001-11-19,2001-12-07,0.6820000176429748,0.6815830934206476,0.7354706068748891,-0.7665887770395626,-1.8697946873518962,-0.02696913020074243,-0.2784628428479046,1.1536320286234438,12,stop,304,305,50,4
6A=F,L,2001-11-16,2001-11-19,2001-12-20,0.5225000215530395,0.5042261037832312,0.2950875449429701,-53.92405531182464,-54.36668662923909,-0.7841621650789128,-0.6341770465525612,0.02979156778526801,22,stop,196,197,50,4
CL=F,S,2001-10-18,2001-10-19,2001-12-26,21.539999237060545,21.172930484382817,0.17775675001611263,6.524894850846115,6.2582597258219455,0.08984147941627016,-0.2704928235532239,1.235078716814044,44,stop,287,288,50,4
SI=F,L,2001-12-21,2001-12-26,2002-01-17,4.494999771118164,4.433000202178955,0.3120179180832275,-19.344976422469458,-19.8130032995943,-0.28791249699909743,-0.15415803679062723,1.0201694026979833,15,gap_stop,327,328,50,4
